"Area","Length","Width","Eccentricity","Perimeter","TotalDye1","MeanDye1","TotalDye2","MeanDye2","TotalDye3","MeanDye3","Drug"
227,32.00710018,9.487093483,0.955062061,69.35533906,7911,34.85022026,39061,172.0748899,123663,544.7709251,"DrugB"
252,33.5046975,10.19467215,0.952583946,72.38477631,393146,1560.103175,58095,230.5357143,390394,1549.18254,"DrugA"
508,46.21218627,14.21858027,0.95148979,103.5979797,37747,74.30511811,8131,16.00590551,149908,295.0944882,"DrugE"
182,20.55586485,11.39409044,0.832317777,51.45584412,33201,182.4230769,332525,1827.06044,118490,651.043956,"DrugD"
134,19.82663468,8.767856109,0.896903585,45.9411255,54912,409.7910448,31275,233.3955224,187674,1400.552239,"DrugA"
246,30.11326168,10.63621523,0.935545192,67.254834,52502,213.4227642,101753,413.6300813,264712,1076.065041,"DrugF"
160,23.54090422,8.879329658,0.926137007,54.97056275,35893,224.33125,57185,357.40625,131292,820.575,"DrugC"
213,26.42418422,10.37305679,0.919726736,59.79898987,43363,203.5821596,275454,1293.211268,111811,524.9342723,"DrugF"
263,27.85506711,12.17373764,0.899442784,66.42640687,577610,2196.235741,61719,234.6730038,358278,1362.273764,"DrugA"
136,21.77541655,8.428129568,0.922059603,50.76955262,87784,645.4705882,14619,107.4926471,113371,833.6102941,"DrugB"
212,29.77966925,9.29686891,0.950020194,64.66904756,16097,75.92924528,18148,85.60377358,181343,855.3915094,"DrugB"
217,26.03344604,10.7819459,0.91020525,61.11269837,40695,187.5345622,281729,1298.290323,138447,638.0046083,"DrugD"
153,21.92431535,8.991983832,0.912023702,50.14213562,34218,223.6470588,357919,2339.339869,88689,579.6666667,"DrugD"
155,18.21584258,12.08233486,0.748364962,50.38477631,30221,194.9741935,351265,2266.225806,136774,882.4129032,"DrugD"
130,22.63958646,7.662700247,0.940979099,49.35533906,19252,148.0923077,29154,224.2615385,76432,587.9384615,"DrugC"
287,32.90149257,11.40250473,0.938025971,72.38477631,254723,887.5365854,629383,2192.972125,256942,895.2682927,"DrugA"
455,55.19989722,10.96558026,0.980070053,115.254834,232167,510.2571429,69240,152.1758242,516350,1134.835165,"DrugA"
129,16.91142915,9.807734393,0.814654132,41.79898987,13533,104.9069767,57218,443.5503876,146095,1132.51938,"DrugD"
459,47.59145514,12.5762098,0.964453252,103.6396103,92998,202.6100218,109919,239.4749455,307889,670.7821351,"DrugA"
204,29.78070361,8.923535873,0.954051858,67.59797975,84405,413.75,546659,2679.70098,234844,1151.196078,"DrugF"
334,42.68924742,10.21470235,0.970950496,91.45584412,90949,272.3023952,34427,103.0748503,166264,497.7964072,"DrugE"
88,13.00663835,8.821825434,0.734826052,34.14213562,15875,180.3977273,174118,1978.613636,97679,1109.988636,"DrugD"
357,38.02420135,12.30715042,0.946171318,87.74011537,48910,137.0028011,56170,157.3389356,73057,204.6414566,"DrugE"
147,21.01424268,9.062787846,0.902223474,47.9411255,59659,405.8435374,101269,688.9047619,159250,1083.333333,"DrugC"
150,27.4682453,7.4709058,0.962301953,59.69848481,100324,668.8266667,28678,191.1866667,181196,1207.973333,"DrugB"
263,35.22097841,9.912946529,0.959575877,79.15432893,18792,71.45247148,5728,21.77946768,49558,188.4334601,"DrugE"
263,28.25352355,12.06241302,0.9042824,66.04163056,305604,1161.992395,248125,943.4410646,349752,1329.855513,"DrugA"
616,62.65826283,23.92425245,0.924236214,180.1248917,290893,472.2288961,34869,56.60551948,454129,737.2224026,"DrugB"
205,36.2910692,7.813551669,0.976547443,75.98275606,118994,580.4585366,27545,134.3658537,180828,882.0878049,"DrugB"
119,17.89073699,8.800736677,0.870642762,42.72792206,14079,118.3109244,140204,1178.184874,101594,853.7310924,"DrugD"
259,38.85056775,9.102256473,0.97216702,84.627417,167493,646.6911197,42464,163.953668,281712,1087.69112,"DrugB"
389,35.15611021,17.46441724,0.867883593,122.1837662,30101,77.38046272,83798,215.4190231,480460,1235.115681,"DrugF"
305,44.80662065,9.068252184,0.979305739,94.36753237,33329,109.2754098,42924,140.7344262,239962,786.7606557,"DrugB"
104,14.10493912,9.664178863,0.728390011,38.04163056,12210,117.4038462,154895,1489.375,47840,460,"DrugD"
358,41.13384502,11.3295874,0.961320486,88.04163056,327560,914.972067,202174,564.7318436,481128,1343.932961,"DrugA"
270,28.90851289,12.24396027,0.905876615,69.21320344,62130,230.1111111,41874,155.0888889,225883,836.6037037,"DrugA"
85,15.27857262,7.283297206,0.879065986,35.55634919,15286,179.8352941,185906,2187.129412,38688,455.1529412,"DrugD"
789,89.96144213,12.24853126,0.990687805,184.9533188,67171,85.13434728,19357,24.53358682,206943,262.2851711,"DrugE"
398,44.95731272,11.63652752,0.965921542,97.69848481,42678,107.2311558,49196,123.6080402,265099,666.0778894,"DrugB"
307,35.02013364,11.36844086,0.94584251,78.18376618,64537,210.218241,587636,1914.123779,200430,652.8664495,"DrugD"
201,29.64310128,8.98645985,0.952941202,66.42640687,18074,89.92039801,16722,83.19402985,185138,921.0845771,"DrugB"
436,60.1115843,14.66871715,0.969768992,144.6101731,132725,304.4151376,41654,95.53669725,563800,1293.119266,"DrugB"
264,36.39605585,9.899447711,0.962299422,81.49747468,32508,123.1363636,37164,140.7727273,253240,959.2424242,"DrugB"
266,42.34046339,8.311049297,0.980545699,88.91168825,26929,101.2368421,39273,147.6428571,314590,1182.669173,"DrugB"
147,28.49518501,7.569310247,0.964073752,59.01219331,76205,518.4013605,15039,102.3061224,164249,1117.340136,"DrugB"
219,36.80041575,8.397949021,0.973613677,75.74011537,205564,938.6484018,37927,173.1826484,169817,775.4200913,"DrugB"
722,77.41581961,12.8239639,0.986184534,159.9655121,224776,311.3240997,48519,67.20083102,266029,368.4612188,"DrugB"
284,44.07812529,9.194399174,0.978002484,91.49747468,175654,618.5,75581,266.1302817,260303,916.5598592,"DrugB"
234,26.34425582,11.46438633,0.900345434,62.42640687,105775,452.0299145,140897,602.1239316,262167,1120.371795,"DrugC"
414,53.20176863,10.76838216,0.979301599,110.9533188,104987,253.5917874,14695,35.49516908,125344,302.763285,"DrugB"
222,35.97134481,8.05386382,0.974612891,76.76955262,20681,93.15765766,30133,135.7342342,220924,995.1531532,"DrugB"
570,45.59010422,21.7123026,0.879309738,188.8944443,163383,286.6368421,646143,1133.584211,794603,1394.040351,"DrugF"
276,34.07758807,10.71864655,0.949245367,75.84062043,153574,556.4275362,469906,1702.557971,375319,1359.851449,"DrugC"
283,34.93550756,10.60860719,0.95277963,76.87005769,7314,25.84452297,7335,25.91872792,322880,1140.918728,"DrugC"
956,84.00269271,20.79607397,0.968871447,249.1787156,106772,111.6861925,93273,97.56589958,275373,288.0470711,"DrugE"
703,92.42452043,13.80819345,0.988776889,197.3797257,238892,339.8179232,73969,105.2190612,381158,542.1877667,"DrugB"
274,40.66775966,9.20381813,0.97405363,87.74011537,177837,649.040146,29608,108.0583942,203858,744.0072993,"DrugB"
178,24.75357248,9.54682194,0.922634907,58.28427125,21075,118.3988764,11704,65.75280899,111704,627.5505618,"DrugB"
420,51.41211832,10.72459122,0.978000946,110.7106781,126751,301.7880952,25081,59.71666667,239829,571.0214286,"DrugB"
306,39.58290581,10.1880734,0.966308754,84.76955262,52263,170.7941176,72788,237.869281,367034,1199.457516,"DrugF"
202,30.11658869,8.926415152,0.955065354,66.28427125,71957,356.2227723,15888,78.65346535,121866,603.2970297,"DrugB"
538,51.93020166,13.49460025,0.965646208,114.0832611,33105,61.53345725,11684,21.71747212,78187,145.3289963,"DrugE"
275,39.26841723,9.353532336,0.971217402,82.87005769,192880,701.3818182,82952,301.6436364,203982,741.7527273,"DrugA"
357,54.7352911,11.53225806,0.977552613,117.9827561,144940,405.9943978,39141,109.6386555,234393,656.5630252,"DrugB"
1349,125.8675892,19.96514373,0.987339672,310.7939392,139443,103.3676798,162831,120.7049666,971265,719.9888807,"DrugC"
305,49.26510699,8.833537209,0.983793322,102.3675324,22774,74.66885246,33978,111.4032787,242676,795.6590164,"DrugB"
566,67.99076501,13.56986171,0.979880742,141.8233765,42583,75.23498233,54883,96.9664311,183443,324.1042403,"DrugE"
123,21.10063729,7.954407023,0.926223544,48.28427125,14964,121.6585366,12942,105.2195122,90862,738.7154472,"DrugB"
294,40.01510939,10.08951367,0.96769009,85.98275606,36693,124.8061224,35040,119.1836735,180931,615.4115646,"DrugB"
281,36.31716317,10.2210459,0.959579284,79.9411255,145739,518.6441281,8652,30.79003559,154262,548.975089,"DrugB"
266,33.27039151,10.45342468,0.94935813,73.35533906,159286,598.8195489,490238,1843,268001,1007.522556,"DrugC"
146,21.83107857,9.559157228,0.899038682,52.28427125,65925,451.5410959,177948,1218.821918,142677,977.239726,"DrugC"
242,33.22105195,9.696727798,0.956453411,72.627417,121937,503.8719008,28031,115.8305785,190448,786.9752066,"DrugB"
132,18.9515697,9.047501846,0.878685443,45.45584412,75219,569.8409091,325859,2468.628788,150299,1138.628788,"DrugF"
458,52.71493979,11.48302711,0.975986169,108.0243866,99040,216.2445415,79008,172.5065502,451448,985.6943231,"DrugA"
324,52.27943717,9.311215599,0.984011535,107.5391052,44050,135.9567901,34249,105.7067901,386970,1194.351852,"DrugB"
756,52.71249429,22.92832366,0.90044522,177.882251,110917,146.7156085,32283,42.70238095,142415,188.3796296,"DrugE"
272,31.96506346,11.06811839,0.938139796,71.9411255,162273,596.5919118,47578,174.9191176,254819,936.8345588,"DrugA"
128,20.84000998,8.071234741,0.921955785,47.21320344,53510,418.046875,52732,411.96875,193849,1514.445313,"DrugC"
352,39.0632496,11.94640292,0.952088691,86.28427125,108197,307.3778409,114541,325.4005682,279093,792.8778409,"DrugA"
186,30.45653757,8.339413058,0.961782789,64.72792206,18509,99.51075269,21620,116.2365591,174224,936.688172,"DrugB"
267,41.13997233,8.94792089,0.976060446,90.91168825,19063,71.39700375,5149,19.28464419,58291,218.3183521,"DrugE"
874,79.33885882,17.33592349,0.975835868,169.1543289,89097,101.9416476,13576,15.53318078,68495,78.36956522,"DrugE"
231,29.6982368,10.48054724,0.935660543,70.04163056,36955,159.978355,37156,160.8484848,77204,334.2164502,"DrugE"
379,53.81513675,9.392619401,0.984650989,111.7817459,130172,343.4617414,37431,98.76253298,293155,773.4960422,"DrugB"
249,39.64070523,8.850493529,0.974757141,83.79898987,176030,706.9477912,45812,183.9839357,224488,901.5582329,"DrugB"
396,48.54823841,10.8050351,0.97491834,103.1543289,252298,637.1161616,42677,107.770202,243860,615.8080808,"DrugB"
588,47.17398674,21.98103822,0.88480749,173.882251,264935,450.5697279,52257,88.87244898,377353,641.7568027,"DrugB"
183,23.46071805,10.08422413,0.902907731,55.11269837,59834,326.9617486,287163,1569.196721,105080,574.2076503,"DrugF"
224,32.63187757,9.004572993,0.961173695,69.21320344,435257,1943.111607,178377,796.3258929,262426,1171.544643,"DrugA"
417,44.76873368,12.23681276,0.961919215,95.9411255,223755,536.5827338,62350,149.5203837,277606,665.7218225,"DrugA"
448,57.34227228,11.67293613,0.979061229,127.7817459,229975,513.3370536,44358,99.01339286,305844,682.6875,"DrugB"
111,15.64944326,9.293335721,0.804579838,39.3137085,20000,180.1801802,212263,1912.279279,61175,551.1261261,"DrugF"
157,18.48538679,11.12058242,0.798806715,47.45584412,112113,714.0955414,74499,474.5159236,283054,1802.89172,"DrugE"
668,78.62684018,13.23910352,0.985722342,158.3675324,670297,1003.438623,77451,115.9446108,566253,847.6841317,"DrugA"
146,20.29118194,9.446916353,0.885012335,48.87005769,55389,379.3767123,10162,69.60273973,114803,786.3219178,"DrugB"
228,41.79478016,7.981394655,0.981596593,85.39696962,44911,196.9780702,31712,139.0877193,231296,1014.45614,"DrugB"
166,29.15917678,7.880532387,0.962787634,64.28427125,68387,411.9698795,18628,112.2168675,129338,779.1445783,"DrugB"
93,14.08456681,8.712348149,0.785726473,35.45584412,31441,338.0752688,260544,2801.548387,80259,863,"DrugF"
189,25.43414681,10.17956729,0.916413716,60.52691193,46862,247.9470899,358927,1899.084656,190320,1006.984127,"DrugF"
432,49.03747117,11.52636602,0.971982746,102.0416306,235896,546.0555556,274894,636.3287037,392529,908.6319444,"DrugE"
132,19.68173505,8.658892118,0.898024441,45.79898987,12103,91.68939394,88989,674.1590909,112952,855.6969697,"DrugD"
327,45.67718669,11.11648629,0.969933364,99.63961031,151704,463.9266055,21763,66.55351682,607935,1859.12844,"DrugB"
166,24.28650434,9.037640225,0.928182215,55.9411255,57116,344.0722892,62212,374.7710843,244882,1475.192771,"DrugA"
365,43.23840918,11.08981394,0.966549374,93.49747468,473112,1296.19726,117736,322.5643836,372163,1019.624658,"DrugA"
274,36.18842728,9.856268122,0.962195515,77.49747468,74604,272.2773723,526116,1920.131387,130426,476.0072993,"DrugF"
163,28.59739819,7.746737642,0.962610423,60.97056275,102330,627.791411,18293,112.2269939,147268,903.4846626,"DrugB"
302,35.34633554,11.40832416,0.946481411,78.08326112,20032,66.33112583,49359,163.4403974,167474,554.5496689,"DrugC"
206,28.30320702,9.739034425,0.938934289,63.84062043,97799,474.7524272,403732,1959.864078,144394,700.9417476,"DrugF"
134,19.70425079,9.075789803,0.887607506,46.97056275,20588,153.641791,151879,1133.425373,175186,1307.358209,"DrugD"
247,39.87871422,9.245782164,0.972752134,82.42640687,87209,353.0728745,22276,90.18623482,134766,545.611336,"DrugB"
111,17.67514015,8.283416381,0.883385077,41.45584412,17767,160.0630631,228324,2056.972973,72246,650.8648649,"DrugD"
337,49.41460742,10.37797987,0.97769742,109.8406204,114484,339.7151335,752789,2233.795252,382907,1136.222552,"DrugF"
488,54.99340422,13.36964117,0.969997839,119.1543289,22683,46.48155738,13055,26.75204918,202103,414.1454918,"DrugC"
206,24.85914406,10.97214623,0.897323903,59.35533906,136734,663.7572816,300673,1459.57767,258281,1253.791262,"DrugC"
215,27.10581998,10.31936698,0.924695851,61.69848481,85182,396.1953488,106632,495.9627907,260440,1211.348837,"DrugC"
337,33.45930997,16.62845207,0.867764662,91.84062043,60877,180.6439169,533615,1583.4273,339527,1007.498516,"DrugF"
293,40.9962108,9.272194601,0.974087383,88.08326112,134556,459.2354949,24433,83.3890785,224712,766.9351536,"DrugB"
154,20.85257994,9.562243927,0.888661349,49.11269837,72827,472.9025974,90467,587.4480519,144765,940.0324675,"DrugC"
722,102.5398066,11.49834246,0.993692936,199.6639969,81607,113.0290859,77877,107.8628809,526132,728.7146814,"DrugB"
136,20.39941226,8.698945317,0.904520013,47.79898987,23161,170.3014706,381977,2808.654412,116151,854.0514706,"DrugD"
317,26.32480025,18.59277231,0.707929095,109.9827561,162371,512.2113565,953702,3008.523659,388531,1225.649842,"DrugF"
250,36.61841381,9.604264303,0.964991913,77.21320344,32398,129.592,5648,22.592,43692,174.768,"DrugE"
1118,75.44085129,29.83019068,0.91850402,285.5807358,126089,112.7808587,116944,104.6010733,1165866,1042.813953,"DrugB"
91,16.81939665,7.108906273,0.906287766,38.14213562,10834,119.0549451,190834,2097.076923,63555,698.4065934,"DrugD"
335,50.22603527,9.609952521,0.981524971,106.1837662,49910,148.9850746,40832,121.8865672,362492,1082.065672,"DrugB"
602,57.80357656,13.82457681,0.970979007,123.5979797,64964,107.9136213,43880,72.89036545,271199,450.4966777,"DrugE"
508,59.70026492,11.47289457,0.981360685,127.0538239,31260,61.53543307,9232,18.17322835,51041,100.4744094,"DrugE"
2478,79.70767081,51.84387517,0.75957034,530.4579362,320958,129.5230024,560238,226.0847458,622676,251.2816788,"DrugE"
290,34.99387429,10.80003609,0.951183315,76.87005769,709742,2447.386207,150749,519.8241379,187874,647.8413793,"DrugA"
393,57.42115983,9.055448804,0.987486701,113.9238816,21352,54.3307888,18931,48.17048346,162279,412.9236641,"DrugB"
99,13.39041373,9.905921785,0.672851993,37.55634919,8288,83.71717172,44223,446.6969697,126216,1274.909091,"DrugD"
199,27.2570579,9.60945721,0.935793234,61.01219331,303663,1525.944724,237412,1193.025126,262030,1316.733668,"DrugA"
159,21.39764701,9.639166752,0.892787587,49.11269837,59764,375.8742138,83300,523.8993711,97788,615.0188679,"DrugC"
451,46.39813782,12.70417156,0.961784432,99.29646456,202324,448.6119734,63176,140.0798226,311012,689.6053215,"DrugB"
204,39.39791667,7.087486101,0.983685828,80.56854249,14948,73.2745098,17570,86.12745098,179780,881.2745098,"DrugB"
223,29.84543987,10.40334963,0.937281198,67.9411255,78803,353.3766816,23630,105.9641256,122987,551.5112108,"DrugB"
252,36.97770236,9.12509265,0.969073354,79.84062043,42733,169.5753968,47834,189.8174603,211023,837.3928571,"DrugF"
130,17.0161685,9.888921033,0.813797521,43.45584412,14368,110.5230769,13853,106.5615385,102616,789.3538462,"DrugF"
188,29.97009085,8.677091636,0.957170441,65.35533906,114192,607.4042553,31586,168.0106383,181911,967.6117021,"DrugB"
229,34.71757802,9.894338158,0.958528986,76.52691193,126756,553.5196507,17885,78.10043668,260451,1137.340611,"DrugB"
465,56.98023108,11.11441532,0.98079183,121.8406204,763119,1641.116129,267616,575.5182796,627881,1350.28172,"DrugA"
222,27.21317873,10.5040255,0.922502801,62.04163056,20208,91.02702703,251940,1134.864865,139827,629.8513514,"DrugF"
361,41.00196057,11.44703248,0.960238041,89.9411255,104247,288.7728532,65662,181.8891967,404624,1120.842105,"DrugA"
411,55.44342165,10.07836231,0.983339701,114.7106781,41149,100.1192214,39814,96.87104623,365505,889.3065693,"DrugB"
99,15.26333461,8.513390381,0.829997309,37.79898987,19129,193.2222222,29804,301.0505051,141888,1433.212121,"DrugF"
232,41.40753081,7.624948284,0.982899277,87.63961031,111504,480.6206897,31796,137.0517241,193151,832.5474138,"DrugB"
245,27.00932309,12.22160577,0.891766524,65.55634919,14572,59.47755102,3685,15.04081633,38460,156.9795918,"DrugE"
246,34.20935895,9.771201899,0.958340123,74.66904756,122565,498.2317073,138447,562.7926829,319076,1297.056911,"DrugC"
200,35.24462224,8.20154068,0.972547769,72.627417,81574,407.87,510460,2552.3,178392,891.96,"DrugF"
381,60.10149747,9.191587446,0.98823634,128.4680374,75048,196.976378,44813,117.6194226,458938,1204.56168,"DrugB"
288,38.3131701,9.905987174,0.965997059,80.81118318,28029,97.32291667,24696,85.75,214868,746.0694444,"DrugB"
253,37.39089738,9.100416661,0.969929539,80.32590181,549815,2173.181818,281643,1113.213439,240574,950.8853755,"DrugA"
191,26.90600698,9.289963559,0.938501667,60.28427125,62045,324.8429319,3761,19.69109948,63174,330.7539267,"DrugB"
563,66.80726579,11.44551592,0.98521519,135.6984848,71180,126.4298401,60314,107.1296625,431155,765.8170515,"DrugA"
155,19.55542375,10.20176872,0.853138263,47.79898987,66803,430.9870968,308457,1990.045161,86732,559.5612903,"DrugF"
120,19.38902327,8.138399994,0.907643161,44.52691193,80074,667.2833333,10164,84.7,93004,775.0333333,"DrugB"
204,24.05589616,11.16888888,0.885683741,57.59797975,19898,97.53921569,14807,72.58333333,152695,748.504902,"DrugB"
151,21.49985928,9.972996276,0.885906774,53.79898987,27052,179.1523179,284410,1883.509934,142300,942.384106,"DrugD"
396,47.84884732,10.98684891,0.973281361,101.4974747,24187,61.07828283,30935,78.11868687,138898,350.7525253,"DrugC"
148,26.11119678,7.695153402,0.955587653,55.9411255,26329,177.8986486,16680,112.7027027,124794,843.2027027,"DrugF"
